Date	Time	Trainig/Test	Event ID	Title	Link	Abstract
30.01.2019	14:36:01	Training		Stop making out with your hedgehogs people! Outbreak of Salmonella Infections Linked to Pet Hedgehogs…	https://twitter.com/tweet/status/1090619647991398406	Stop making out with your hedgehogs people! Outbreak of Salmonella Infections Linked to Pet Hedgehogs… https://t.co/u3gzygRppp
05.02.2019	18:25:03	Training		#RawMilk contains many harmful pathogens, such as Salmonella, E. coli, and Listeria, and Brucella. Pasteurized milk…	https://twitter.com/tweet/status/1092851611955806209	#RawMilk contains many harmful pathogens, such as Salmonella, E. coli, and Listeria, and Brucella. Pasteurized milk… https://t.co/3HeIO5yvHI
02.02.2019	22:57:32	Training		RT @linbea945: Local food...recall childhood memories. ??	https://twitter.com/tweet/status/1091833022842839042	RT @linbea945: Local food...recall childhood memories. ?? https://t.co/XuEgRwvagk
03.02.2019	20:28:14	Training		RT @SarcasmPage: Has anybody ever actually gotten salmonella from eating raw cookie dough or are people just trying to stop me from living…	https://twitter.com/tweet/status/1092157836107354112	RT @SarcasmPage: Has anybody ever actually gotten salmonella from eating raw cookie dough or are people just trying to stop me from living…
01.02.2019	16:20:20	Training		RT @CFIA_Food: February is ?? #HeartMonth. Understanding food labels can help you make healthy choices. https://t.co/SupHC30v1l	https://twitter.com/tweet/status/1091370674659065861	RT @CFIA_Food: February is ?? #HeartMonth. Understanding food labels can help you make healthy choices. https://t.co/SupHC30v1l https://t…
06.02.2019	14:03:49	Training		Eubiotics Market Top Players - BASF, Novozymes, Chr. Hansen Holding A/S, FrieslandCampina, Cargill, Lallemand, Lesaffre, Purina Mills	http://www.sbwire.com/press-releases/eubiotics-market-top-players-basf-novozymes-chr-hansen-holding-as-frieslandcampina-cargill-lallemand-lesaffre-purina-mills-1127963.htm	Sellbyville, DE -- (SBWIRE) -- 02/06/2019 -- Emerging livestock diseases caused by viruses, bacteria, toxins and parasites such as salmonella and listeria may lead to mortality rates, inefficient feed conversion, improper growth and lower immunity majorly among cattle, broilers, swine and aquaculture species. Increasing consumer preferences towards healthy meat and milk products along with strict regulations regarding antibiotics ban in Europe may stimulate eubiotics market growth.
31.01.2019	09:45:47	Training		PCA’s victims learn the next stop for Mary Wilkerson is a Macon, GA half-way house	http://feeds.lexblog.com/~r/foodsafetynews/mRcs/~3/y6z4NI7YOYs/	Mary Wilkerson, the unlucky 45-year old former Peanut Corporation of America quality manager for control is getting out of the federal prison in Tallahassee, FL. Wilkerson is serving five years for a jury conviction of obstruction of justice. She is not eligible for parole. Her release date is March 10, 2020. But the federal Department of Justice has recently told victims of the multistate Salmonella outbreak and their families that Wilkerson will be leaving the Florida prison on Sept. 17, 2019,
30.01.2019	02:11:21	Training		gonna be over here eating raw cookie dough until i finish this pset or i die from salmonella	https://twitter.com/tweet/status/1090432248220995589	gonna be over here eating raw cookie dough until i finish this pset or i die from salmonella
30.01.2019	22:44:45	Training		@Google can go suck an egg and die from salmonella. Five bucks says this will make it easier to remove you from the…	https://twitter.com/tweet/status/1090742640855957505	@Google can go suck an egg and die from salmonella. Five bucks says this will make it easier to remove you from the… https://t.co/1ffKtuFeZg
05.02.2019	12:17:09	Training		RT @JVMMourao: Great work about the role of pig and pork meat in human salmonellosis at a global scale...#salmonella | #antibioticresistanc…	https://twitter.com/tweet/status/1092759026813808641	RT @JVMMourao: Great work about the role of pig and pork meat in human salmonellosis at a global scale...#salmonella | #antibioticresistanc…
06.02.2019	15:43:42	Training		Kylie how else are eggs cooked??? Salmonella?	https://twitter.com/tweet/status/1093173397754769409	Kylie how else are eggs cooked??? Salmonella? https://t.co/jQnD9fXXUc
30.01.2019	15:00:17	Training		Food Safety: #Pregnant or hope to be this February? Avoid king mackerel or #tilefish due to mercury. Go for small fish, in moderation.	https://twitter.com/tweet/status/1090625964416086018	Food Safety: #Pregnant or hope to be this February? Avoid king mackerel or #tilefish due to mercury. Go for small fish, in moderation.
06.02.2019	11:23:10	Training		UK fish and chip shops are selling endangered sharks, DNA tests prove	https://twitter.com/tweet/status/1093107831119773696	UK fish and chip shops are selling endangered sharks, DNA tests prove https://t.co/JE8Qbl2wp9 via @guardian #foodfraud #fish
30.01.2019	16:35:21	Training		RT @boogmyster: I swear, It seems like every other week there’s some type of food recall. #whatsreallygood #canttrustanything	https://twitter.com/tweet/status/1090649796011016192	RT @boogmyster: I swear, It seems like every other week there’s some type of food recall. #whatsreallygood #canttrustanything
02.02.2019	02:30:07	Training		RT @LivingSafely: Missed a recall this Friday, February 1? Visit our searchable database of 11,065+ food recalls an…	https://twitter.com/tweet/status/1091524133039542273	RT @LivingSafely: Missed a recall this Friday, February 1? Visit our searchable database of 11,065+ food recalls an… https://t.co/EmifxiRyCq
03.02.2019	15:34:01	Training		"Ben Koch on ""how to cook chicken contaminated with antibiotic resistant E. coli"", which translates to ""how to cook…"	https://twitter.com/tweet/status/1092083794373337089	"Ben Koch on ""how to cook chicken contaminated with antibiotic resistant E. coli"", which translates to ""how to cook… https://t.co/LxaZIChSGP"
06.02.2019	22:02:12	Training		Short communication: Oral and intranasal administration of a modified-live Salmonella Dublin vaccine in dairy calve…	https://twitter.com/tweet/status/1093268650226642945	Short communication: Oral and intranasal administration of a modified-live Salmonella Dublin vaccine in dairy calve… https://t.co/uoAJ39Amk8
05.02.2019	10:10:04	Training		Schon gefrühstückt? #Salami-Scheiben können schädliche Keime wie Listerien und Salmonellen und auf Reste von Miner…	https://twitter.com/tweet/status/1092727047917617153	Schon gefrühstückt? #Salami-Scheiben können schädliche Keime wie Listerien und Salmonellen und auf Reste von Miner… https://t.co/ImGA90qtuB
04.02.2019	19:36:57	Training		@HOPEW0N apparently u can get salmonella from eggs too??	https://twitter.com/tweet/status/1092507319970160640	@HOPEW0N apparently u can get salmonella from eggs too??
04.02.2019	17:58:10	Training		Helping Ontario Farmers Affected by Wildlife and Weather Succeed	https://www.webwire.com/ViewPressRel.asp?aId=235267	The Government of Canada and Ontario’s Government for the People are reducing regulatory burden and making life easier for farmers who experience livestock losses beyond their control. The Ontario Wildlife Damage Compensation Program has been updated after extensive consultation with farmers and farming industry leaders. To help farmers access compensation when they lose livestock to predators, changes to the federal/provincial program include: more ways to provide sufficient evidence to prove
01.02.2019	17:35:27	Training		CDC gets a break from Listeria outbreaks https://t.co/AHc4GbneKV #FoodSafety #2018listeriaoutbreak #CDC #FSIS…	https://twitter.com/tweet/status/1091389690882646016	CDC gets a break from Listeria outbreaks https://t.co/AHc4GbneKV #FoodSafety #2018listeriaoutbreak #CDC #FSIS… https://t.co/6A7UeSVIqy
04.02.2019	17:57:10	Training		Organic Farm Food Market : Analysis of Forces That Are Significantly Influencing the Overall Growth Dynamics of the Industry - TMR	http://www.sbwire.com/press-releases/organic-farm-food-market/global-organic-farm-food-marke/release-1130395.htm	Albany, NY -- (SBWIRE) -- 02/04/2019 -- The system of organic agriculture primary takes into account potential social and environmental impacts of the activity, and eliminates the use of synthetic fertilizers, pesticides, genetic modification of seeds, and irradiation. The need for sustainable ways to grow food, along with the demand for clean, organic, and chemical free food among consumers is driving the market for organic farm food in a substantial way.
30.01.2019	04:19:53	Training		Why do millennials like cookie dough so much lmao when y’all get salmonella I’m gonna laugh at you	https://twitter.com/tweet/status/1090464591107129344	Why do millennials like cookie dough so much lmao when y’all get salmonella I’m gonna laugh at you
30.01.2019	12:55:17	Training		"Here we go again somebody had their finger in the food ??? ???????????????? ""Tyson Foods recalls over 36,000 pounds of chi…"	https://twitter.com/tweet/status/1090594512932605953	"Here we go again somebody had their finger in the food ??? ???????????????? ""Tyson Foods recalls over 36,000 pounds of chi… https://t.co/oIDKXmrxL2"
29.01.2019	00:46:09	Training		Global Industrial and Institutional Cleaning Products Industry	https://www.prnewswire.com/news-releases/global-industrial-and-institutional-cleaning-products-industry-300785089.html	NEW YORK, Jan. 28, 2019 /PRNewswire/ -- This report analyzes the worldwide markets for Industrial and Institutional Cleaning Products in US$ Million by the following Product Segments: Sanitation & Janitorial Cleaners/Cleaning Products, Industrial/Technical Cleaners, Kitchen & Catering Cleaning Agents, Food & Dairy Processing Cleaners, Laundry Agents, and Others. Read the full report: https://www.reportlinker.com/p02284880 Further the Global market is also analyzed by the following End-Use
30.01.2019	22:19:49	Training		RT @ChildrensHD: Get the facts on glyphosate. Testing shows it’s in tap water, children’s urine, breast milk, chips, snacks, beer, wine, ce…	https://twitter.com/tweet/status/1090736367993143296	RT @ChildrensHD: Get the facts on glyphosate. Testing shows it’s in tap water, children’s urine, breast milk, chips, snacks, beer, wine, ce…
01.02.2019	02:51:09	Training		@taisoleil i be scared to eat raw dough like salmonella out there thriving sis	https://twitter.com/tweet/status/1091167040197386241	@taisoleil i be scared to eat raw dough like salmonella out there thriving sis
30.01.2019	07:33:02	Training		Not 1st time Hellers have mislabelled sausages. My partner got an allergic reaction from their Chinese Honey Sausag…	https://twitter.com/tweet/status/1090513201001750529	Not 1st time Hellers have mislabelled sausages. My partner got an allergic reaction from their Chinese Honey Sausag… https://t.co/acKKkpf07d
01.02.2019	11:19:16	Training		My fantasy dinner party list if i was 100% certain the roast chicken had salmonella.	https://twitter.com/tweet/status/1091294911251599361	My fantasy dinner party list if i was 100% certain the roast chicken had salmonella. https://t.co/z4lYOtMPF0
05.02.2019	23:30:01	Training		RT @JoWelde: @washingtonpost To get fast alerts and info on dog food recalls:	https://twitter.com/tweet/status/1092928362895544320	RT @JoWelde: @washingtonpost To get fast alerts and info on dog food recalls: https://t.co/7K4iewVkOX
02.02.2019	20:00:29	Training		@CatsVsHumanity No... Now, see, that's a *smart* thing to do, because eggs can be a source of Salmonella and the en…	https://twitter.com/tweet/status/1091788624037928962	@CatsVsHumanity No... Now, see, that's a *smart* thing to do, because eggs can be a source of Salmonella and the en… https://t.co/LmAI1Uzk9n
06.02.2019	11:51:18	Training		Your Chad fact: many foodborne disease outbreaks are caused by contaminated hands. Think about it! #GROSS #ChadFact	https://twitter.com/tweet/status/1093114912279355392	Your Chad fact: many foodborne disease outbreaks are caused by contaminated hands. Think about it! #GROSS #ChadFact
31.01.2019	04:24:28	Training		RT @kittje: if i caught salmonella and died at this very moment no one would know if it was from the brownie batter i licked out of the bow…	https://twitter.com/tweet/status/1090828135430610945	RT @kittje: if i caught salmonella and died at this very moment no one would know if it was from the brownie batter i licked out of the bow…
30.01.2019	02:40:20	Training		I thrive off of raw cookie dough. Salmonella is my bitch.	https://twitter.com/tweet/status/1090439541738127361	I thrive off of raw cookie dough. Salmonella is my bitch.
30.01.2019	00:08:36	Training		@DrJillStein @FoxNews @HowardSchultz @CNN @MSNBC This is like your moldy bread talking about the salmonella chicken…	https://twitter.com/tweet/status/1090401356081328129	@DrJillStein @FoxNews @HowardSchultz @CNN @MSNBC This is like your moldy bread talking about the salmonella chicken… https://t.co/LdOHeZzqwt
31.01.2019	02:15:04	Training		Home Safety: Missed a recall this Wednesday, January 30? Visit our searchable database of 11,065+ food recalls and…	https://twitter.com/tweet/status/1090795568333496326	Home Safety: Missed a recall this Wednesday, January 30? Visit our searchable database of 11,065+ food recalls and… https://t.co/A2CkmrP8Jk
06.02.2019	02:25:39	Training		RT @HealthRanger: Can using sea salt really cause mold contamination in foo?	https://twitter.com/tweet/status/1092972561720332289	RT @HealthRanger: Can using sea salt really cause mold contamination in foo? https://t.co/L5UMkZ5Muo #food #health #seasalts #moldcontamina…
01.02.2019	16:52:39	Training		CDC warns that hedgehogs have been linked to a salmonella outbreak. Don't be tempted to kiss or snuggle.…	https://twitter.com/tweet/status/1091378808278659072	CDC warns that hedgehogs have been linked to a salmonella outbreak. Don't be tempted to kiss or snuggle.… https://t.co/JIVl7InYPH
02.02.2019	22:58:39	Training		kinda missing the salmonella cookies from high school	https://twitter.com/tweet/status/1091833302074445829	kinda missing the salmonella cookies from high school
06.02.2019	18:21:19	Training		Chad fact: many foodborne disease outbreaks are caused by contaminated hands. Think about it! #ChadFact	https://twitter.com/tweet/status/1093213062931320832	Chad fact: many foodborne disease outbreaks are caused by contaminated hands. Think about it! #ChadFact
02.02.2019	21:50:44	Training		Choking hazard, may cause milk to come out even better!	https://twitter.com/tweet/status/1091816211963367424	Choking hazard, may cause milk to come out even better!
01.02.2019	23:48:03	Training		Video	https://www.theaustralian.com.au/video/id-5348771529001-5997576577001/nsw-residents-urged-to-check-eggs-following-salmonella-contamination-fears	NSW residents are being urged to check their eggs amid fears of salmonella contamination. The NSW Food Authority says eggs with a 'BEC' or 'BEC115' stamp on the shell should be thrown out. It is understood the eggs were sold in catering packs and not at retail outlets. There have been 412 cases of salmonella infection across the state this year.
31.01.2019	17:45:45	Training		@NorbertElekes Any rank on salmonella outbreaks in those “restaurants”? ????	https://twitter.com/tweet/status/1091029783465594881	@NorbertElekes Any rank on salmonella outbreaks in those “restaurants”? ????
04.02.2019	19:32:01	Training		If Salmonella were isolated from pigs, why are they named after a fish? Or are they? @joeschwarcz has the story:…	https://twitter.com/tweet/status/1092506079106383872	If Salmonella were isolated from pigs, why are they named after a fish? Or are they? @joeschwarcz has the story:… https://t.co/8l3XkaHrFo
03.02.2019	04:11:54	Training		Eating about 4 servings of gluten free cookie dough with raw egg in it. The gluten free part cancels out the salmonella right	https://twitter.com/tweet/status/1091912134617894913	Eating about 4 servings of gluten free cookie dough with raw egg in it. The gluten free part cancels out the salmonella right
02.02.2019	19:55:01	Training		@LILBTHEBASEDGOD Raw cookie dough I love the salmonella ?????	https://twitter.com/tweet/status/1091787090088452096	@LILBTHEBASEDGOD Raw cookie dough I love the salmonella ?????
03.02.2019	10:38:21	Training		RT @John_J_C_Moss: @uk_rants @destinyangel5 There is less salmonella in US chickens than in EU chickens.	https://twitter.com/tweet/status/1092009388615913472	RT @John_J_C_Moss: @uk_rants @destinyangel5 There is less salmonella in US chickens than in EU chickens.
04.02.2019	21:34:37	Training		Luminex Corporation Reports Fourth Quarter and Full-Year 2018 Financial Results	https://www.finanzen.ch/nachrichten/aktien/luminex-corporation-reports-fourth-quarter-and-full-year-2018-financial-results-1027922470	"AUSTIN, Texas, Feb. 4, 2019 /PRNewswire/ -- Luminex Corporation (NASDAQ:LMNX) today announced financial results for the fourth quarter and full-year 2018. Financial and operating highlights for the quarter and full-year include: ""2018 was an extremely good year for Luminex, and we are encouraged by the Company's execution across all aspects of our business"", said Nachum ""Homi"" Shamir, President & CEO. ""We expect 2019 to be a transitional year while we further adjust to the departure of LabCorp"
06.02.2019	14:56:59	Training		Famatta Perry from @UDcanr telling us about chickens and Salmonella #UDMicro2019	https://twitter.com/tweet/status/1093161638935576576	Famatta Perry from @UDcanr telling us about chickens and Salmonella #UDMicro2019 https://t.co/8RrCtS9iyD
02.02.2019	02:15:04	Training		Home Safety: Missed a recall this Friday, February 1? Visit our searchable database of 11,065+ food recalls and pro…	https://twitter.com/tweet/status/1091520343800537088	Home Safety: Missed a recall this Friday, February 1? Visit our searchable database of 11,065+ food recalls and pro… https://t.co/LMyJEdjDnB
30.01.2019	11:54:09	Training		I'm sorry, METAL PIECES in sausage, WOOD detected in cheeses, RUBBER in chicken nuggests, THIS IS ORGANIZED FOOD SA…	https://twitter.com/tweet/status/1090578913011462145	I'm sorry, METAL PIECES in sausage, WOOD detected in cheeses, RUBBER in chicken nuggests, THIS IS ORGANIZED FOOD SA… https://t.co/cOiGGU5Sps
30.01.2019	18:44:22	Training		@LarryHolder It’s tainted as a listeria infected Blue Bell Ice Cream factory	https://twitter.com/tweet/status/1090682146115719168	@LarryHolder It’s tainted as a listeria infected Blue Bell Ice Cream factory
31.01.2019	17:53:44	Training		I don't care about ya science findings or whatever on this. Salmon and salmonella, there's a story there.	https://twitter.com/tweet/status/1091031791228444672	I don't care about ya science findings or whatever on this. Salmon and salmonella, there's a story there.
01.02.2019	04:02:26	Training		The latest not-food-in-your-food recall (and third one recently) comes from #Publix. #foodsafety @RipoffReport…	https://twitter.com/tweet/status/1091184975662190594	The latest not-food-in-your-food recall (and third one recently) comes from #Publix. #foodsafety @RipoffReport… https://t.co/DqWz9vjiGS
04.02.2019	17:30:20	Training		Would you knowingly feed your child lead, arsenic, and cadmium? Of course not! Then why would you let them drink it…	https://twitter.com/tweet/status/1092475554526314503	Would you knowingly feed your child lead, arsenic, and cadmium? Of course not! Then why would you let them drink it… https://t.co/7JzEUvIAW5
31.01.2019	22:00:56	Training		@ArishoksKebab Well, hopefully you've burnt all the salmonella away. Because those cookies look too good to waste.	https://twitter.com/tweet/status/1091094003179810818	@ArishoksKebab Well, hopefully you've burnt all the salmonella away. Because those cookies look too good to waste.
03.02.2019	13:41:59	Training		"@PoliticsJOE_UK ""Food Safety"" Remember #Salmonella in eggs & Edwina Currie? #CDC estimates Salmonella causes about…"	https://twitter.com/tweet/status/1092055603072110592	"@PoliticsJOE_UK ""Food Safety"" Remember #Salmonella in eggs & Edwina Currie? #CDC estimates Salmonella causes about… https://t.co/UrrU9Gj4yI"
01.02.2019	11:03:29	Training		@realDonaldTrump but peaches are bad hombres. they bring in listeria https://t.co/S1Y6tR3YBA and rumors of raping a…	https://twitter.com/tweet/status/1091290936825372672	@realDonaldTrump but peaches are bad hombres. they bring in listeria https://t.co/S1Y6tR3YBA and rumors of raping a… https://t.co/M3kTAlZmlR
05.02.2019	03:43:20	Training		You would think that having salmonella before would affect my decision to eat raw cookie dough, but it doesn’t.. no…	https://twitter.com/tweet/status/1092629720812961795	You would think that having salmonella before would affect my decision to eat raw cookie dough, but it doesn’t.. no… https://t.co/rDLQ6cXU3h
04.02.2019	17:23:56	Training		@KoppTatum @LilLupii @cosburndesigns The choking hazard comes from how fast baby drinks. Adding cereal is a thicker…	https://twitter.com/tweet/status/1092473846735822849	@KoppTatum @LilLupii @cosburndesigns The choking hazard comes from how fast baby drinks. Adding cereal is a thicker… https://t.co/boTBKx35qR
07.02.2019	01:33:15	Training		@1DanLawson @LeeU Omg is the chicken done? #salmonella	https://twitter.com/tweet/status/1093321759321841664	@1DanLawson @LeeU Omg is the chicken done? #salmonella
04.02.2019	21:55:16	Training		Multistate Outbreak of Salmonella Linked to Pet Hedgehogs - https://t.co/zrCzeikTns -	https://twitter.com/tweet/status/1092542130147545094	Multistate Outbreak of Salmonella Linked to Pet Hedgehogs - https://t.co/zrCzeikTns - https://t.co/HHiSCmNTTX
31.01.2019	11:13:01	Training		Unclean plates, cutlery or chopping boards can lead to cross-contamination from raw meats into other foods, which c…	https://twitter.com/tweet/status/1090930949381148672	Unclean plates, cutlery or chopping boards can lead to cross-contamination from raw meats into other foods, which c… https://t.co/QACTkUc9FY
06.02.2019	14:03:49	Training		Eubiotics Market Top Players - BASF, Novozymes, Chr. Hansen Holding A/S, FrieslandCampina, Cargill, Lallemand, Lesaffre, Purina Mills	http://www.sbwire.com/press-releases/eubiotics-market-top-players-basf-novozymes-chr-hansen-holding-as-frieslandcampina-cargill-lallemand-lesaffre-purina-mills-1127963.htm	Sellbyville, DE -- (SBWIRE) -- 02/06/2019 -- Emerging livestock diseases caused by viruses, bacteria, toxins and parasites such as salmonella and listeria may lead to mortality rates, inefficient feed conversion, improper growth and lower immunity majorly among cattle, broilers, swine and aquaculture species. Increasing consumer preferences towards healthy meat and milk products along with strict regulations regarding antibiotics ban in Europe may stimulate eubiotics market growth.
31.01.2019	17:01:02	Training		Salmonella outbreak linked to pet hedgehogs, CDC warns | CBS News https://t.co/prLq9Vy5Do	https://twitter.com/tweet/status/1091018532006125568	Salmonella outbreak linked to pet hedgehogs, CDC warns | CBS News https://t.co/prLq9Vy5Do https://t.co/5u3W1SPcD9
03.02.2019	07:39:53	Training		RT @_megankiely: Americans cant even raw eat cookie dough cos they don’t vaccinate their chickens against salmonella in their eggs whereas…	https://twitter.com/tweet/status/1091964476260274177	RT @_megankiely: Americans cant even raw eat cookie dough cos they don’t vaccinate their chickens against salmonella in their eggs whereas…
01.02.2019	18:28:06	Training		FDA warns patients and doctors about recall of home-use test strips used with device to monitor blood thinner warfarin, not authorized for sale in U.S.	https://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm630408.htm	Medical product distributor issued voluntary recall of certain Roche Diagnostics test strips used with CoaguChek test meter devices.
06.02.2019	00:03:32	Training		came in from wearhouse, “cooked” some chicken and I think I have salmonella uni is a blessing	https://twitter.com/tweet/status/1092936795061403648	came in from wearhouse, “cooked” some chicken and I think I have salmonella uni is a blessing
30.01.2019	07:39:33	Training		Pet Hedgehogs Are the Latest Source of a Salmonella Outbreak	https://twitter.com/tweet/status/1090514841280880640	Pet Hedgehogs Are the Latest Source of a Salmonella Outbreak https://t.co/GtGiI9j87o
03.02.2019	00:51:19	Training		Hand Wash fact: many foodborne disease outbreaks are caused by contaminated hands. We can do better! #DOIT #ChadFact	https://twitter.com/tweet/status/1091861655737303040	Hand Wash fact: many foodborne disease outbreaks are caused by contaminated hands. We can do better! #DOIT #ChadFact
01.02.2019	05:44:28	Training		Today's sandwich inventory cordially showcases twice-baked sloppy joes with a side of yummy salmonella!	https://twitter.com/tweet/status/1091210654948704258	Today's sandwich inventory cordially showcases twice-baked sloppy joes with a side of yummy salmonella!
31.01.2019	07:35:27	Training		so uh. how common is getting salmonella poisoning from eating raw chicken. asking for a friend.	https://twitter.com/tweet/status/1090876198740123648	so uh. how common is getting salmonella poisoning from eating raw chicken. asking for a friend.
01.02.2019	23:14:55	Training		Iowa equity fund purchases Maytag Dairy Farms	https://eu.desmoinesregister.com/story/money/agriculture/2019/02/01/maytag-dairy-farms-sold-iowa-equity-fund-midwest-growth-makes-blue-cheese-maker-newton/2746982002/	"A West Des Moines private-equity fund has purchased Maytag Dairy Farms, the nationally recognized maker of Maytag blue cheese. Midwest Growth Partners didn't disclose details about the purchase, but said it was a ""major investment"" in the 78-year-old Newton-based dairy. Midwest Growth says it invests in growth-oriented companies located in upper the Midwest and manages $154 million across two funds. All employees of Maytag Dairy have been retained through the sale."
04.02.2019	04:36:53	Training		) Food Service Worker	https://dejobs.org/rockford-il/food-service-worker/37964285A393423AB14F232CBDC0BD80/job/?vs=25	Description/Job Summary Job Overview: The Food Service Worker may work anywhere on property where food is prepared. This person will assist in setup and serving of food from counters and steamtables. Duties will include cleaning and sanitizing equipment and work stations. The general responsibilities of the position include those listed below, but Sodexo may identify other responsibilities of the position. These responsibilities may differ among accounts,
01.02.2019	21:10:34	Training		i’m eating cookie dough. hope i get salmonella.	https://twitter.com/tweet/status/1091443713602174976	i’m eating cookie dough. hope i get salmonella.
05.02.2019	03:51:32	Training		Luminex : Reports Fourth Quarter and Full-Year 2018 Financial Results	https://www.marketscreener.com/LUMINEX-CORPORATION-9890/news/Luminex-Reports-Fourth-Quarter-and-Full-Year-2018-Financial-Results-27962528/	AUSTIN, Texas, Feb. 4, 2019 /PRNewswire/ -- Luminex Corporation (NASDAQ:LMNX) today announced financial results for the fourth quarter and full-year 2018. Financial and operating highlights for the quarter and full-year include: On December 31, 2018, the Company closed the acquisition of EMD Millipore Corporation's flow cytometry portfolio for $69.9 million in cash, plus approximately $5.1 million in committed inventory purchases. Fourth quarter and full-year 2018 consolidated revenue were $81.
30.01.2019	23:12:37	Training		RT @globalnews: Hedgehogs are being blamed for a salmonella outbreak across 8 U.S. states.	https://twitter.com/tweet/status/1090749652687822850	RT @globalnews: Hedgehogs are being blamed for a salmonella outbreak across 8 U.S. states. https://t.co/XTW1mLY6bY
03.02.2019	00:13:00	Training		@wizzardengineer @bunter888 @leedsblue67 @Drury7Drury Also eggs containing pesticide Fipronil were sold in eu	https://twitter.com/tweet/status/1091852012642287616	@wizzardengineer @bunter888 @leedsblue67 @Drury7Drury Also eggs containing pesticide Fipronil were sold in eu https://t.co/z7oybFdiPo
01.02.2019	02:26:53	Training		THIS is why you just give in and eat the dough, screw baking and if I die from salmonella good fine great	https://twitter.com/tweet/status/1091160931206279169	THIS is why you just give in and eat the dough, screw baking and if I die from salmonella good fine great
07.02.2019	07:15:07	Training		@Shark_E_Art @FoolishKia In the news today famous artist Shark-e has caught salmonella from eating raw cookie dough…	https://twitter.com/tweet/status/1093407796400402432	@Shark_E_Art @FoolishKia In the news today famous artist Shark-e has caught salmonella from eating raw cookie dough… https://t.co/mODq6JI5qw
05.02.2019	00:12:12	Training		Can using sea salt really cause mold contamination in foo?	https://twitter.com/tweet/status/1092576586971447296	Can using sea salt really cause mold contamination in foo? https://t.co/FM1XK6Q473 #food #health #seasalts #moldcontamination
04.02.2019	10:00:00	Training		Biotechnology to the rescue of Brussels sprouts	https://www.eurekalert.org/pub_releases/2019-02/uoc-btt020419.php	( University of Córdoba ) An international team has identified the genes that make these plants resistant to the pathogen that attacks crops belonging to the cabbage family all over the world.
07.02.2019	02:53:44	Training		@ebgteddy From salmonella and lack of seasoning	https://twitter.com/tweet/status/1093342016329666561	@ebgteddy From salmonella and lack of seasoning
05.02.2019	18:14:48	Training		Experts say DNA identification of victims of pipeline blast almost impossible	https://mexiconewsdaily.com/news/identification-of-victims-of-blast-almost-impossible/	Recovering DNA from the charred remains of people killed in the petroleum pipeline explosion in Hidalgo last month is almost impossible, genetics experts say. The death toll from the blast and fire that spread across a field in the municipality of Tlahuelilpan on January 18 has reached 126. Of the 68 people who died at the scene, just 16 have been identified. The remaining 52 bodies are undergoing DNA testing at the Pachuca morgue to look for matches with victims’ family members who have
04.02.2019	15:48:34	Training		¿Cuánto tiempo se puede dejar la pasta fuera del frigorífico para comerla sin riesgo?	https://www.abc.es/familia/vida-sana/abci-cuanto-tiempo-puede-dejar-plato-pasta-fuera-frigorifico-para-comerlo-sin-riesgo-201902041640_noticia.html	Plato de pasta, con carne y verduras. ¿Cuánto tiempo se puede dejar la pasta fuera del frigorífico para comerla sin riesgo? Dejar la comida cocinada en la encimera durante más de 24 horas puede ser peligroso para la salud Raquel Alcolea Díaz Seguir Actualizado: 04/02/2019 16:43h Enviar noticia por correo electrónico Tu nombre * Tu correo electrónico * Su correo electrónico * El caso del joven belga de 20 años que murió tras comerse un plato de pasta cocinada cinco días antes y que había dejado
06.02.2019	04:25:39	Training		Novel enzyme discovered in intestinal bacteria	https://www.sciencedaily.com/releases/2019/02/190205102520.htm	In the human intestinal system, a complex community of microorganisms, the intestinal microbiome, metabolizes food components that have not readily been digested. However, there are also microbial degradation processes occurring in the colon that may have negative effects on the human host. In the research team Microbial Ecology, headed by biologist Dr David Schleheck, a key enzyme was discovered in cooperation with Harvard University (USA). This enzyme is involved in the degradation of the
30.01.2019	15:14:47	Training		Today's dinner inventory heartily offers cross-contaminated vegetable chili with a side of heavenly e. coli!	https://twitter.com/tweet/status/1090629404638801920	Today's dinner inventory heartily offers cross-contaminated vegetable chili with a side of heavenly e. coli!
01.02.2019	11:52:00	Training		The latest not-food-in-your-food recall comes from #Publix.	https://twitter.com/tweet/status/1091303147140722688	The latest not-food-in-your-food recall comes from #Publix. https://t.co/77Pv1vMbQo
02.02.2019	21:11:00	Training		Eliminating #pathogens #contaminants #Listeria on produce. In this case pears.	https://twitter.com/tweet/status/1091806211786317824	Eliminating #pathogens #contaminants #Listeria on produce. In this case pears. https://t.co/3agFPrqF6S
05.02.2019	06:54:27	Training		Didnt know @Itsyellowcab had Salmonella Pizza ??????	https://twitter.com/tweet/status/1092677819514015744	Didnt know @Itsyellowcab had Salmonella Pizza ?????? https://t.co/2eYjEaEMha
04.02.2019	01:48:03	Training		these cookies look like salmonella tho	https://twitter.com/tweet/status/1092238322196451328	these cookies look like salmonella tho https://t.co/I5q549XfKE
05.02.2019	23:21:44	Training		Mention of antibiotic-resistant Salmonella strains in chicken led me to wonder about the source of Japan's chicken…	https://twitter.com/tweet/status/1092926278309621760	Mention of antibiotic-resistant Salmonella strains in chicken led me to wonder about the source of Japan's chicken… https://t.co/6z98lTMp8O
